#YY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	PTDY	TIDE	Num
2019	5	21	10	54	200	0.5	1	MM	MM	MM	MM	1017.1	23.5	27.5	MM	MM	MM	MM	3918
2019	5	21	11	0	MM	0	0.5	MM	MM	MM	MM	1017	23.3	27.5	MM	MM	-0.5	MM	3917
2019	5	21	11	6	MM	0	0.5	MM	MM	MM	MM	1016.9	23.3	27.5	MM	MM	MM	MM	3916
2019	5	21	11	12	MM	0	0.5	MM	MM	MM	MM	1016.8	23.3	27.5	MM	MM	MM	MM	3915
2019	5	21	11	18	310	1	1	MM	MM	MM	MM	1016.8	23.5	27.4	MM	MM	MM	MM	3914
2019	5	21	11	24	MM	0	1	MM	MM	MM	MM	1016.7	23.6	27.4	MM	MM	MM	MM	3913
2019	5	21	11	30	MM	0	1	MM	MM	MM	MM	1016.6	23.6	27.4	MM	MM	MM	MM	3912
2019	5	21	11	36	MM	0	1.5	MM	MM	MM	MM	1016.5	23.6	27.4	MM	MM	MM	MM	3911
2019	5	21	11	42	MM	0	0.5	MM	MM	MM	MM	1016.5	23.6	27.4	MM	MM	MM	MM	3910
2019	5	21	11	48	MM	0	0.5	MM	MM	MM	MM	1016.4	23.4	27.4	MM	MM	MM	MM	3909
2019	5	21	11	54	MM	0	0.5	MM	MM	MM	MM	1016.4	23.5	27.4	MM	MM	MM	MM	3908
2019	5	21	12	0	180	0.5	1	MM	MM	MM	MM	1016.4	23.6	27.4	MM	MM	-1.2	MM	3907
2019	5	21	12	6	210	0.5	1	MM	MM	MM	MM	1016.4	23.5	27.4	MM	MM	MM	MM	3906
2019	5	21	12	12	240	1	1	MM	MM	MM	MM	1016.3	23.3	27.3	MM	MM	MM	MM	3905
2019	5	21	12	18	220	0.5	1.5	MM	MM	MM	MM	1016.3	23.2	27.3	MM	MM	MM	MM	3904
2019	5	21	12	24	220	1	1.5	MM	MM	MM	MM	1016.2	23.1	27.3	MM	MM	MM	MM	3903
2019	5	21	12	30	220	1	1.5	MM	MM	MM	MM	1016.1	23	27.3	MM	MM	MM	MM	3902
2019	5	21	12	36	200	0.5	1	MM	MM	MM	MM	1016.1	23	27.3	MM	MM	MM	MM	3901
2019	5	21	12	42	MM	0	1	MM	MM	MM	MM	1016	23.1	27.3	MM	MM	MM	MM	3900
2019	5	21	12	48	MM	0	0.5	MM	MM	MM	MM	1016	23.1	27.3	MM	MM	MM	MM	3899
2019	5	21	12	54	180	0.5	1	MM	MM	MM	MM	1016	23.2	27.3	MM	MM	MM	MM	3898
2019	5	21	13	0	180	0.5	0.5	MM	MM	MM	MM	1016	23.2	27.3	MM	MM	-1.5	MM	3897
2019	5	21	13	6	MM	0	0.5	MM	MM	MM	MM	1016	23	27.3	MM	MM	MM	MM	3896
2019	5	21	13	12	MM	0	0.5	MM	MM	MM	MM	1015.8	23	27.3	MM	MM	MM	MM	3895
2019	5	21	13	18	250	0.5	1	MM	MM	MM	MM	1015.9	22.8	27.3	MM	MM	MM	MM	3894
2019	5	21	13	24	250	1	1	MM	MM	MM	MM	1015.9	22.9	27.3	MM	MM	MM	MM	3893
2019	5	21	13	30	250	1	1	MM	MM	MM	MM	1015.8	22.9	27.3	MM	MM	MM	MM	3892
2019	5	21	13	36	230	1.5	2.1	MM	MM	MM	MM	1015.8	22.8	27.3	MM	MM	MM	MM	3891
2019	5	21	13	42	220	1	1.5	MM	MM	MM	MM	1015.8	22.7	27.3	MM	MM	MM	MM	3890
2019	5	21	13	48	230	1.5	2.1	MM	MM	MM	MM	1015.9	22.6	27.2	MM	MM	MM	MM	3889
2019	5	21	13	54	220	1	1.5	MM	MM	MM	MM	1015.9	22.7	27.2	MM	MM	MM	MM	3888
2019	5	21	14	0	220	1.5	1.5	MM	MM	MM	MM	1015.9	22.6	27.2	MM	MM	-1.1	MM	3887
2019	5	21	14	6	210	1	1.5	MM	MM	MM	MM	1016	22.6	27.2	MM	MM	MM	MM	3886
2019	5	21	14	12	200	1	1	MM	MM	MM	MM	1015.9	22.8	27.2	MM	MM	MM	MM	3885
2019	5	21	14	18	200	1	1	MM	MM	MM	MM	1015.9	22.9	27.2	MM	MM	MM	MM	3884
2019	5	21	14	24	190	0.5	1	MM	MM	MM	MM	1015.9	22.8	27.2	MM	MM	MM	MM	3883
2019	5	21	14	30	230	1	1.5	MM	MM	MM	MM	1015.9	22.6	27.2	MM	MM	MM	MM	3882
2019	5	21	14	36	270	0.5	1	MM	MM	MM	MM	1015.9	22.9	27.2	MM	MM	MM	MM	3881
2019	5	21	14	42	250	0.5	1	MM	MM	MM	MM	1016	22.9	27.2	MM	MM	MM	MM	3880
2019	5	21	14	48	250	1	1.5	MM	MM	MM	MM	1016	23	27.2	MM	MM	MM	MM	3879
2019	5	21	14	54	210	0.5	1.5	MM	MM	MM	MM	1016	23	27.2	MM	MM	MM	MM	3878
2019	5	21	15	0	MM	0	1.5	MM	MM	MM	MM	1016	23	27.2	MM	MM	-0.4	MM	3877
2019	5	21	15	6	240	1	1.5	MM	MM	MM	MM	1015.9	22.9	27.2	MM	MM	MM	MM	3876
2019	5	21	15	12	220	0.5	1.5	MM	MM	MM	MM	1015.9	22.9	27.1	MM	MM	MM	MM	3875
2019	5	21	15	18	210	0.5	1.5	MM	MM	MM	MM	1015.9	23	27.1	MM	MM	MM	MM	3874
2019	5	21	15	24	220	1	1.5	MM	MM	MM	MM	1015.9	23	27.1	MM	MM	MM	MM	3873
2019	5	21	15	30	230	1	1.5	MM	MM	MM	MM	1016	22.9	27.1	MM	MM	MM	MM	3872
2019	5	21	15	36	230	1	1.5	MM	MM	MM	MM	1016	23	27.1	MM	MM	MM	MM	3871
2019	5	21	15	42	250	1.5	2.1	MM	MM	MM	MM	1016.1	22.8	27.1	MM	MM	MM	MM	3870
2019	5	21	15	48	250	1	2.1	MM	MM	MM	MM	1016.1	22.7	27.1	MM	MM	MM	MM	3869
2019	5	21	15	54	240	1	2.1	MM	MM	MM	MM	1016.1	22.9	27.1	MM	MM	MM	MM	3868
2019	5	21	16	0	210	0.5	1	MM	MM	MM	MM	1016.2	23.1	27.1	MM	MM	0	MM	3867
2019	5	21	16	6	240	0.5	1.5	MM	MM	MM	MM	1016.2	23.2	27.1	MM	MM	MM	MM	3866
2019	5	21	16	12	MM	0	1	MM	MM	MM	MM	1016.2	23.3	27.1	MM	MM	MM	MM	3865
2019	5	21	16	18	MM	0	1	MM	MM	MM	MM	1016.3	23.2	27.1	MM	MM	MM	MM	3864
2019	5	21	16	24	MM	0	0.5	MM	MM	MM	MM	1016.4	23.1	27.1	MM	MM	MM	MM	3863
2019	5	21	16	30	160	1	1.5	MM	MM	MM	MM	1016.5	23.2	27.1	MM	MM	MM	MM	3862
2019	5	21	16	36	160	1	1.5	MM	MM	MM	MM	1016.5	23.2	27.1	MM	MM	MM	MM	3861
2019	5	21	16	42	170	1.5	1.5	MM	MM	MM	MM	1016.6	23.3	27.1	MM	MM	MM	MM	3860
2019	5	21	16	48	180	1	1.5	MM	MM	MM	MM	1016.7	23.7	27.1	MM	MM	MM	MM	3859
2019	5	21	16	54	150	1	1.5	MM	MM	MM	MM	1016.8	24.2	27.1	MM	MM	MM	MM	3858
2019	5	21	17	0	150	1	1.5	MM	MM	MM	MM	1016.9	24.9	27.1	MM	MM	1	MM	3857
2019	5	21	17	6	170	1	1.5	MM	MM	MM	MM	1016.9	25.4	27.1	MM	MM	MM	MM	3856
2019	5	21	17	12	150	1.5	1.5	MM	MM	MM	MM	1017	26.1	27.1	MM	MM	MM	MM	3855
2019	5	21	17	18	MM	0	1.5	MM	MM	MM	MM	1017.1	26.2	27.1	MM	MM	MM	MM	3854
2019	5	21	17	24	160	1	1.5	MM	MM	MM	MM	1017.1	26.8	27.1	MM	MM	MM	MM	3853
2019	5	21	17	30	MM	0	1	MM	MM	MM	MM	1017.2	27.2	27.1	MM	MM	MM	MM	3852
2019	5	21	17	36	60	0.5	1	MM	MM	MM	MM	1017.2	26.7	27.1	MM	MM	MM	MM	3851
2019	5	21	17	42	MM	0	1	MM	MM	MM	MM	1017.2	26.3	27.1	MM	MM	MM	MM	3850
2019	5	21	17	48	350	0.5	1	MM	MM	MM	MM	1017.2	25.9	27.1	MM	MM	MM	MM	3849
2019	5	21	17	54	320	1	1	MM	MM	MM	MM	1017.3	25.6	27.1	MM	MM	MM	MM	3848
2019	5	21	18	0	310	1.5	1.5	MM	MM	MM	MM	1017.3	25.5	27.1	MM	MM	1.3	MM	3847
2019	5	21	18	6	310	1	1.5	MM	MM	MM	MM	1017.4	25.4	27.1	MM	MM	MM	MM	3846
2019	5	21	18	12	320	1	1.5	MM	MM	MM	MM	1017.4	25.4	27.2	MM	MM	MM	MM	3845
2019	5	21	18	18	310	1.5	1.5	MM	MM	MM	MM	1017.4	25.4	27.1	MM	MM	MM	MM	3844
2019	5	21	18	24	300	1.5	2.1	MM	MM	MM	MM	1017.4	25.4	27.2	MM	MM	MM	MM	3843
2019	5	21	18	30	300	1	2.1	MM	MM	MM	MM	1017.4	25.4	27.2	MM	MM	MM	MM	3842
2019	5	21	18	36	340	1	1.5	MM	MM	MM	MM	1017.4	25.9	27.2	MM	MM	MM	MM	3841
2019	5	21	18	42	340	1	2.1	MM	MM	MM	MM	1017.5	25.9	27.2	MM	MM	MM	MM	3840
2019	5	21	18	48	320	1.5	2.1	MM	MM	MM	MM	1017.5	25.9	27.2	MM	MM	MM	MM	3839
2019	5	21	18	54	340	1.5	2.1	MM	MM	MM	MM	1017.4	26.1	27.2	MM	MM	MM	MM	3838
2019	5	21	19	0	330	2.1	2.6	MM	MM	MM	MM	1017.5	26.2	27.2	MM	MM	1.3	MM	3837
2019	5	21	19	6	330	2.6	2.6	MM	MM	MM	MM	1017.6	26.2	27.2	MM	MM	MM	MM	3836
2019	5	21	19	12	330	2.1	2.6	MM	MM	MM	MM	1017.7	26.2	27.2	MM	MM	MM	MM	3835
2019	5	21	19	18	340	2.1	2.6	MM	MM	MM	MM	1017.7	26.4	27.2	MM	MM	MM	MM	3834
2019	5	21	19	24	340	2.1	2.6	MM	MM	MM	MM	1017.6	26.5	27.3	MM	MM	MM	MM	3833
2019	5	21	19	30	350	2.6	2.6	MM	MM	MM	MM	1017.6	26.4	27.3	MM	MM	MM	MM	3832
2019	5	21	19	36	350	2.1	2.6	MM	MM	MM	MM	1017.6	26.5	27.3	MM	MM	MM	MM	3831
2019	5	21	19	42	360	2.1	3.1	MM	MM	MM	MM	1017.6	26.3	27.3	MM	MM	MM	MM	3830
2019	5	21	19	48	10	2.1	2.6	MM	MM	MM	MM	1017.6	26.3	27.3	MM	MM	MM	MM	3829
2019	5	21	19	54	350	2.1	2.6	MM	MM	MM	MM	1017.7	26.2	27.3	MM	MM	MM	MM	3828
2019	5	21	20	0	10	2.6	2.6	MM	MM	MM	MM	1017.7	26.2	27.3	MM	MM	0.8	MM	3827
2019	5	21	20	6	360	2.6	3.1	MM	MM	MM	MM	1017.8	26.3	27.3	MM	MM	MM	MM	3826
2019	5	21	20	12	10	2.1	3.1	MM	MM	MM	MM	1017.8	26.2	27.3	MM	MM	MM	MM	3825
2019	5	21	20	18	10	2.6	3.1	MM	MM	MM	MM	1017.8	26.4	27.3	MM	MM	MM	MM	3824
2019	5	21	20	24	10	2.6	3.6	MM	MM	MM	MM	1017.7	26.2	27.3	MM	MM	MM	MM	3823
2019	5	21	20	30	10	2.6	3.1	MM	MM	MM	MM	1017.7	26.3	27.3	MM	MM	MM	MM	3822
2019	5	21	20	36	10	2.6	3.1	MM	MM	MM	MM	1017.7	26.4	27.3	MM	MM	MM	MM	3821
2019	5	21	20	42	360	2.6	3.1	MM	MM	MM	MM	1017.7	26.3	27.3	MM	MM	MM	MM	3820
2019	5	21	20	48	360	2.6	3.6	MM	MM	MM	MM	1017.7	26.4	27.4	MM	MM	MM	MM	3819
2019	5	21	20	54	360	3.1	3.6	MM	MM	MM	MM	1017.7	26.4	27.4	MM	MM	MM	MM	3818
2019	5	21	21	0	10	2.6	3.6	MM	MM	MM	MM	1017.7	26.4	27.4	MM	MM	0.4	MM	3817
2019	5	21	21	6	10	2.6	3.6	MM	MM	MM	MM	1017.7	26.4	27.4	MM	MM	MM	MM	3816
2019	5	21	21	12	360	3.1	3.6	MM	MM	MM	MM	1017.7	26.4	27.4	MM	MM	MM	MM	3815
2019	5	21	21	18	340	3.1	4.1	MM	MM	MM	MM	1017.7	26.3	27.4	MM	MM	MM	MM	3814
2019	5	21	21	24	10	3.1	4.1	MM	MM	MM	MM	1017.6	26.3	27.5	MM	MM	MM	MM	3813
2019	5	21	21	30	20	3.1	3.6	MM	MM	MM	MM	1017.6	26.2	27.5	MM	MM	MM	MM	3812
2019	5	21	21	36	10	3.1	3.6	MM	MM	MM	MM	1017.6	26.4	27.5	MM	MM	MM	MM	3811
2019	5	21	21	42	10	3.1	4.1	MM	MM	MM	MM	1017.5	26.5	27.5	MM	MM	MM	MM	3810
2019	5	21	21	48	10	3.1	4.1	MM	MM	MM	MM	1017.5	26.5	27.5	MM	MM	MM	MM	3809
2019	5	21	21	54	10	3.6	4.1	MM	MM	MM	MM	1017.5	26.4	27.5	MM	MM	MM	MM	3808
2019	5	21	22	0	20	3.6	4.1	MM	MM	MM	MM	1017.5	26.3	27.5	MM	MM	0	MM	3807
2019	5	21	22	6	20	3.1	3.6	MM	MM	MM	MM	1017.5	26.4	27.5	MM	MM	MM	MM	3806
2019	5	21	22	12	20	3.6	4.1	MM	MM	MM	MM	1017.5	26.4	27.5	MM	MM	MM	MM	3805
2019	5	21	22	18	20	3.6	4.1	MM	MM	MM	MM	1017.5	26.5	27.6	MM	MM	MM	MM	3804
2019	5	21	22	24	20	3.1	4.1	MM	MM	MM	MM	1017.5	26.2	27.6	MM	MM	MM	MM	3803
2019	5	21	22	30	20	3.1	3.6	MM	MM	MM	MM	1017.4	26.3	27.6	MM	MM	MM	MM	3802
2019	5	21	22	36	10	3.1	3.6	MM	MM	MM	MM	1017.4	26.5	27.6	MM	MM	MM	MM	3801
2019	5	21	22	42	10	3.1	4.1	MM	MM	MM	MM	1017.4	26.5	27.7	MM	MM	MM	MM	3800
2019	5	21	22	48	10	3.1	4.1	MM	MM	MM	MM	1017.3	26.6	27.7	MM	MM	MM	MM	3799
2019	5	21	22	54	360	3.1	4.1	MM	MM	MM	MM	1017.3	26.7	27.7	MM	MM	MM	MM	3798
2019	5	21	23	0	10	3.1	4.1	MM	MM	MM	MM	1017.3	26.6	27.7	MM	MM	-0.4	MM	3797
2019	5	21	23	6	10	3.6	4.6	MM	MM	MM	MM	1017.2	26.7	27.7	MM	MM	MM	MM	3796
2019	5	21	23	12	10	3.6	4.6	MM	MM	MM	MM	1017.2	26.5	27.7	MM	MM	MM	MM	3795
2019	5	21	23	18	10	3.6	4.1	MM	MM	MM	MM	1017.2	26.7	27.7	MM	MM	MM	MM	3794
2019	5	21	23	24	10	3.6	4.1	MM	MM	MM	MM	1017.2	26.8	27.7	MM	MM	MM	MM	3793
2019	5	21	23	30	360	3.1	4.1	MM	MM	MM	MM	1017.2	26.8	27.7	MM	MM	MM	MM	3792
2019	5	21	23	36	360	3.6	3.6	MM	MM	MM	MM	1017.2	26.7	27.7	MM	MM	MM	MM	3791
2019	5	21	23	42	10	3.1	3.6	MM	MM	MM	MM	1017.2	26.7	27.7	MM	MM	MM	MM	3790
2019	5	21	23	48	10	3.1	4.6	MM	MM	MM	MM	1017.2	26.6	27.7	MM	MM	MM	MM	3789
2019	5	21	23	54	20	2.6	3.1	MM	MM	MM	MM	1017.2	26.4	27.7	MM	MM	MM	MM	3788
2019	5	22	0	0	360	2.6	3.6	MM	MM	MM	MM	1017.2	26.3	27.7	MM	MM	-0.5	MM	3787
2019	5	22	0	6	10	2.6	3.6	MM	MM	MM	MM	1017.2	26.5	27.7	MM	MM	MM	MM	3786
2019	5	22	0	12	10	3.1	4.1	MM	MM	MM	MM	1017.1	26.2	27.8	MM	MM	MM	MM	3785
2019	5	22	0	18	10	3.1	4.1	MM	MM	MM	MM	1017.1	26.4	27.8	MM	MM	MM	MM	3784
2019	5	22	0	24	30	3.1	3.6	MM	MM	MM	MM	1017.1	26.2	27.8	MM	MM	MM	MM	3783
2019	5	22	0	30	30	3.1	4.1	MM	MM	MM	MM	1017.2	26.1	27.8	MM	MM	MM	MM	3782
2019	5	22	0	36	30	3.6	4.1	MM	MM	MM	MM	1017.1	26.1	27.8	MM	MM	MM	MM	3781
2019	5	22	0	42	10	3.1	4.1	MM	MM	MM	MM	1017.1	26.3	27.8	MM	MM	MM	MM	3780
2019	5	22	0	48	20	3.1	4.1	MM	MM	MM	MM	1017.1	26.1	27.8	MM	MM	MM	MM	3779
2019	5	22	0	54	20	3.1	3.6	MM	MM	MM	MM	1017.1	26.3	27.8	MM	MM	MM	MM	3778
2019	5	22	1	0	20	3.1	3.6	MM	MM	MM	MM	1017.1	26.2	27.8	MM	MM	-0.4	MM	3777
2019	5	22	1	6	30	3.1	3.6	MM	MM	MM	MM	1017	26.1	27.8	MM	MM	MM	MM	3776
2019	5	22	1	12	20	3.1	4.1	MM	MM	MM	MM	1017	26.4	27.8	MM	MM	MM	MM	3775
2019	5	22	1	18	30	3.1	4.1	MM	MM	MM	MM	1017	26.2	27.8	MM	MM	MM	MM	3774
2019	5	22	1	24	20	3.1	4.6	MM	MM	MM	MM	1016.9	26.1	27.8	MM	MM	MM	MM	3773
2019	5	22	1	30	20	3.1	4.6	MM	MM	MM	MM	1016.9	26.2	27.8	MM	MM	MM	MM	3772
2019	5	22	1	36	10	3.6	4.1	MM	MM	MM	MM	1016.9	26.4	27.8	MM	MM	MM	MM	3771
2019	5	22	1	42	20	4.1	4.6	MM	MM	MM	MM	1016.9	26.3	27.8	MM	MM	MM	MM	3770
2019	5	22	1	48	20	3.6	4.1	MM	MM	MM	MM	1016.9	26.2	27.8	MM	MM	MM	MM	3769
2019	5	22	1	54	20	3.6	4.6	MM	MM	MM	MM	1016.8	26.4	27.9	MM	MM	MM	MM	3768
2019	5	22	2	0	30	3.6	4.6	MM	MM	MM	MM	1016.8	26.2	27.9	MM	MM	-0.5	MM	3767
2019	5	22	2	6	30	3.6	4.6	MM	MM	MM	MM	1016.8	26.1	27.9	MM	MM	MM	MM	3766
2019	5	22	2	12	20	3.6	4.6	MM	MM	MM	MM	1016.8	26.2	27.9	MM	MM	MM	MM	3765
2019	5	22	2	18	30	3.6	4.6	MM	MM	MM	MM	1016.8	26.2	27.9	MM	MM	MM	MM	3764
2019	5	22	2	24	30	4.1	5.1	MM	MM	MM	MM	1016.8	26.2	27.9	MM	MM	MM	MM	3763
2019	5	22	2	30	30	4.1	6.7	MM	MM	MM	MM	1016.8	26.3	27.9	MM	MM	MM	MM	3762
2019	5	22	2	36	20	3.6	5.1	MM	MM	MM	MM	1016.8	26.3	27.9	MM	MM	MM	MM	3761
2019	5	22	2	42	30	4.1	4.6	MM	MM	MM	MM	1016.9	26.2	27.9	MM	MM	MM	MM	3760
2019	5	22	2	48	20	4.1	4.6	MM	MM	MM	MM	1016.8	26.1	27.9	MM	MM	MM	MM	3759
2019	5	22	2	54	40	4.1	4.6	MM	MM	MM	MM	1016.8	26.2	28	MM	MM	MM	MM	3758
2019	5	22	3	0	30	3.6	4.6	MM	MM	MM	MM	1016.8	26.2	28	MM	MM	-0.4	MM	3757
2019	5	22	3	6	20	3.1	4.1	MM	MM	MM	MM	1016.9	26.2	28	MM	MM	MM	MM	3756
2019	5	22	3	12	20	3.1	4.1	MM	MM	MM	MM	1016.9	26.1	28	MM	MM	MM	MM	3755
2019	5	22	3	18	30	3.6	4.1	MM	MM	MM	MM	1016.9	26	28	MM	MM	MM	MM	3754
2019	5	22	3	24	30	3.6	4.1	MM	MM	MM	MM	1016.9	26	28	MM	MM	MM	MM	3753
2019	5	22	3	30	30	3.1	3.6	MM	MM	MM	MM	1016.9	25.9	28	MM	MM	MM	MM	3752
2019	5	22	3	36	30	3.1	3.6	MM	MM	MM	MM	1016.9	26	28	MM	MM	MM	MM	3751
2019	5	22	3	42	20	3.1	4.1	MM	MM	MM	MM	1017	26.1	28	MM	MM	MM	MM	3750
2019	5	22	3	48	20	2.6	3.6	MM	MM	MM	MM	1017.1	26	28	MM	MM	MM	MM	3749
2019	5	22	3	54	20	2.6	3.6	MM	MM	MM	MM	1017.1	26.1	28	MM	MM	MM	MM	3748
2019	5	22	4	0	20	3.1	3.6	MM	MM	MM	MM	1017.2	26.2	28	MM	MM	0	MM	3747
2019	5	22	4	6	20	3.1	4.1	MM	MM	MM	MM	1017.2	26.1	28	MM	MM	MM	MM	3746
2019	5	22	4	12	20	2.6	3.6	MM	MM	MM	MM	1017.3	26.1	28	MM	MM	MM	MM	3745
2019	5	22	4	18	10	3.1	4.1	MM	MM	MM	MM	1017.4	26.2	28	MM	MM	MM	MM	3744
2019	5	22	4	24	30	3.1	3.6	MM	MM	MM	MM	1017.4	26	28	MM	MM	MM	MM	3743
2019	5	22	4	30	10	2.6	3.6	MM	MM	MM	MM	1017.5	26	28	MM	MM	MM	MM	3742
2019	5	22	4	36	10	2.6	3.1	MM	MM	MM	MM	1017.5	26.1	28	MM	MM	MM	MM	3741
2019	5	22	4	42	10	2.6	3.1	MM	MM	MM	MM	1017.5	26.1	28	MM	MM	MM	MM	3740
2019	5	22	4	48	20	2.6	3.1	MM	MM	MM	MM	1017.5	25.9	28.1	MM	MM	MM	MM	3739
2019	5	22	4	54	20	2.6	3.1	MM	MM	MM	MM	1017.5	25.9	28.1	MM	MM	MM	MM	3738
2019	5	22	5	0	10	2.6	2.6	MM	MM	MM	MM	1017.5	26	28.1	MM	MM	0.7	MM	3737
2019	5	22	5	6	20	2.6	3.1	MM	MM	MM	MM	1017.7	26	28.1	MM	MM	MM	MM	3736
2019	5	22	5	12	10	2.1	3.1	MM	MM	MM	MM	1017.7	25.9	28.1	MM	MM	MM	MM	3735
2019	5	22	5	18	10	2.6	3.6	MM	MM	MM	MM	1017.7	25.9	28.1	MM	MM	MM	MM	3734
2019	5	22	5	24	10	3.1	3.6	MM	MM	MM	MM	1017.8	25.9	28.1	MM	MM	MM	MM	3733
2019	5	22	5	30	20	2.6	3.1	MM	MM	MM	MM	1017.8	25.8	28.1	MM	MM	MM	MM	3732
2019	5	22	5	36	10	2.6	3.1	MM	MM	MM	MM	1017.9	MM	MM	MM	MM	MM	MM	3731
2019	5	22	5	42	30	2.6	3.1	MM	MM	MM	MM	1018	25.9	28.1	MM	MM	MM	MM	3730
2019	5	22	5	48	50	2.6	3.1	MM	MM	MM	MM	1018	25.9	28.1	MM	MM	MM	MM	3729
2019	5	22	5	54	60	2.6	3.1	MM	MM	MM	MM	1018	25.9	28.1	MM	MM	MM	MM	3728
2019	5	22	6	0	60	2.6	3.1	MM	MM	MM	MM	1018	25.8	28.1	MM	MM	1.2	MM	3727
2019	5	22	6	6	50	2.6	3.6	MM	MM	MM	MM	1018	25.9	28.1	MM	MM	MM	MM	3726
2019	5	22	6	12	50	2.6	3.1	MM	MM	MM	MM	1018.1	25.8	28.1	MM	MM	MM	MM	3725
2019	5	22	6	18	70	3.1	4.1	MM	MM	MM	MM	1018.2	25.8	28.1	MM	MM	MM	MM	3724
2019	5	22	6	24	80	2.1	3.6	MM	MM	MM	MM	1018.3	25.6	28.1	MM	MM	MM	MM	3723
2019	5	22	6	30	70	2.1	2.6	MM	MM	MM	MM	1018.4	25.9	28.1	MM	MM	MM	MM	3722
2019	5	22	6	36	50	3.1	3.6	MM	MM	MM	MM	1018.4	25.8	28.1	MM	MM	MM	MM	3721
2019	5	22	6	42	40	2.6	3.6	MM	MM	MM	MM	1018.5	25.7	28.1	MM	MM	MM	MM	3720
2019	5	22	6	48	50	2.6	3.1	MM	MM	MM	MM	1018.5	25.7	28.1	MM	MM	MM	MM	3719
2019	5	22	6	54	60	2.6	3.1	MM	MM	MM	MM	1018.5	25.7	28.1	MM	MM	MM	MM	3718
2019	5	22	7	0	50	2.1	3.1	MM	MM	MM	MM	1018.5	25.8	28.1	MM	MM	1.3	MM	3717
2019	5	22	7	6	80	2.6	3.6	MM	MM	MM	MM	1018.5	25.6	28.1	MM	MM	MM	MM	3716
2019	5	22	7	12	80	2.6	3.1	MM	MM	MM	MM	1018.6	25.8	28.1	MM	MM	MM	MM	3715
2019	5	22	7	18	70	2.6	3.1	MM	MM	MM	MM	1018.6	25.8	28.1	MM	MM	MM	MM	3714
2019	5	22	7	24	70	2.6	3.1	MM	MM	MM	MM	1018.6	25.8	28.1	MM	MM	MM	MM	3713
2019	5	22	7	30	60	2.6	3.6	MM	MM	MM	MM	1018.6	25.7	28.1	MM	MM	MM	MM	3712
2019	5	22	7	36	80	2.6	4.1	MM	MM	MM	MM	1018.5	25.7	28.1	MM	MM	MM	MM	3711
2019	5	22	7	42	70	2.6	3.6	MM	MM	MM	MM	1018.6	25.7	28.1	MM	MM	MM	MM	3710
2019	5	22	7	48	70	2.6	3.1	MM	MM	MM	MM	1018.6	25.7	28.1	MM	MM	MM	MM	3709
2019	5	22	7	54	70	2.1	3.1	MM	MM	MM	MM	1018.7	25.7	28.1	MM	MM	MM	MM	3708
2019	5	22	8	0	80	2.6	3.1	MM	MM	MM	MM	1018.7	25.6	28.1	MM	MM	1.2	MM	3707
2019	5	22	8	6	70	2.6	3.1	MM	MM	MM	MM	1018.7	25.7	28.1	MM	MM	MM	MM	3706
2019	5	22	8	12	70	2.6	3.6	MM	MM	MM	MM	1018.7	25.8	28.1	MM	MM	MM	MM	3705
2019	5	22	8	18	60	2.1	3.1	MM	MM	MM	MM	1018.7	25.7	28.1	MM	MM	MM	MM	3704
2019	5	22	8	24	70	2.6	3.1	MM	MM	MM	MM	1018.6	25.7	28.1	MM	MM	MM	MM	3703
2019	5	22	8	30	80	2.1	3.1	MM	MM	MM	MM	1018.7	25.7	28.1	MM	MM	MM	MM	3702
2019	5	22	8	36	100	1	3.6	MM	MM	MM	MM	1018.6	25.8	28.1	MM	MM	MM	MM	3701
2019	5	22	8	42	80	3.1	4.1	MM	MM	MM	MM	1018.7	25.6	28.1	MM	MM	MM	MM	3700
2019	5	22	8	48	80	3.1	4.1	MM	MM	MM	MM	1018.7	25.7	28.1	MM	MM	MM	MM	3699
2019	5	22	8	54	80	2.1	3.6	MM	MM	MM	MM	1018.7	25.7	28.1	MM	MM	MM	MM	3698
2019	5	22	9	0	80	2.1	3.6	MM	MM	MM	MM	1018.6	25.7	28.1	MM	MM	0.6	MM	3697
2019	5	22	9	6	80	2.1	3.6	MM	MM	MM	MM	1018.6	25.6	28.1	MM	MM	MM	MM	3696
2019	5	22	9	12	80	2.1	4.1	MM	MM	MM	MM	1018.6	25.6	28.1	MM	MM	MM	MM	3695
2019	5	22	9	18	70	2.6	3.6	MM	MM	MM	MM	1018.6	25.6	28.1	MM	MM	MM	MM	3694
2019	5	22	9	24	90	1.5	4.6	MM	MM	MM	MM	1018.5	25.7	28.1	MM	MM	MM	MM	3693
2019	5	22	9	30	80	2.6	3.6	MM	MM	MM	MM	1018.5	25.6	28.1	MM	MM	MM	MM	3692
2019	5	22	9	36	80	3.1	4.6	MM	MM	MM	MM	1018.4	25.5	28.1	MM	MM	MM	MM	3691
2019	5	22	9	42	80	2.6	3.6	MM	MM	MM	MM	1018.4	25.6	28.1	MM	MM	MM	MM	3690
2019	5	22	9	48	80	2.1	3.1	MM	MM	MM	MM	1018.4	25.5	28.1	MM	MM	MM	MM	3689
2019	5	22	9	54	90	1.5	3.1	MM	MM	MM	MM	1018.3	25.5	28.1	MM	MM	MM	MM	3688
2019	5	22	10	0	80	2.6	4.6	MM	MM	MM	MM	1018.2	25.5	28.1	MM	MM	-0.3	MM	3687
